round_epochs,val_loss,val_acc,loss,acc,first_layer,second_layer,third_layer,batch_size,epochs
10,0.5914608048494004,0.7317073158837211,0.6172496587973794,0.6974310177377471,512,128,16,256,10
80,0.10951796822464652,0.9778270509977827,0.12014769480610665,0.9624167465233553,256,8,32,128,80
20,0.4553257638625718,0.8137472283813747,0.4672704634215013,0.7825880117579713,128,64,512,128,20
80,0.20748034989391093,0.9445676274944568,0.22507424774507928,0.9248334912319165,64,16,16,128,80
40,0.49545097311425895,0.773835926256793,0.5235963001861446,0.7373929597104197,512,32,64,512,40
160,0.20808581951716523,0.9334811515395763,0.20785960129734224,0.9205518555459695,16,256,128,256,160
80,0.5396531574477642,0.740576493634353,0.5606181231937899,0.7088487157358883,16,64,8,256,80
10,0.573398694032576,0.7317073169410097,0.6012086746921775,0.6974310183048702,128,32,32,128,10
40,0.22454905984076587,0.9146341463414634,0.24324909046816895,0.9100856320501849,64,8,64,64,40
10,0.5962737989663549,0.7317073169410097,0.6189296207010576,0.6974310187018564,256,16,8,128,10
320,0.1309597512702984,0.9600886917960089,0.15791901113814563,0.9443387246268007,8,512,8,64,320
20,0.4971188902194114,0.7738359200452225,0.5308535203947327,0.7316841109949106,8,32,128,64,20
10,0.6067346284236189,0.7239467793716295,0.6308646858248905,0.6860133205902905,8,8,32,512,10
160,0.1850103438230946,0.9556540986915385,0.18314699006296134,0.9400570890542782,32,8,128,256,160
10,0.6218349927016213,0.7305986693587377,0.6447917230916409,0.6969552809119111,128,64,8,256,10
20,0.4887324632403591,0.7694013303769401,0.5488035528292324,0.7350142726321997,16,512,32,64,20
320,0.02990783524426927,0.9944567627494457,0.018710942248185543,0.994291151284491,512,512,16,128,320
320,0.1314574533581998,0.9722838015884095,0.11851145772991807,0.9666983830599871,8,256,512,512,320
160,0.1890230463970527,0.9534368047164443,0.19089258014872232,0.9452901996962804,128,512,8,256,160
320,0.06365866129784256,0.9844789360949311,0.06730888116144204,0.9800190294957184,512,64,256,512,320
80,0.13969061849122566,0.9678492238146238,0.14941312402458445,0.9509990484117894,64,128,128,128,80
320,0.23371087540015414,0.9179600778545879,0.23594501365036424,0.9176974309046534,16,256,8,512,320
20,0.5934393419130414,0.7350332533440939,0.6192550264461963,0.6969552809119111,8,256,128,512,20
20,0.5523805262772842,0.7305986693587377,0.5877656370656588,0.7078972400992853,256,256,128,256,20
20,0.5596018666174354,0.7317073168088486,0.5894912904381866,0.6974310180213086,512,8,8,256,20
20,0.6087750858583895,0.7239467795037906,0.6505172899742562,0.6860133208738521,8,16,8,512,20
80,0.07496821053507852,0.9789356984478935,0.08697719837261539,0.9681255949553028,512,256,256,128,80
10,0.5848398969865956,0.7328159643911205,0.6161020576783751,0.6979067549038569,8,128,8,64,10
20,0.36238503304130487,0.8414634146341463,0.4116005011108464,0.8082778308643374,256,256,256,64,20
10,0.6368004464257319,0.7317073158837211,0.6478903583409558,0.6979067559813908,32,8,16,256,10
40,0.13207399588235202,0.967849223946785,0.1552733564722776,0.9348239776183037,64,8,512,64,40
10,0.5999046343393177,0.7283813817273751,0.6285836631405591,0.6974310180213086,16,256,8,512,10
160,0.2901010239071434,0.88137471332254,0.31843584200294667,0.8682207417533468,64,128,8,512,160
160,0.0822060289245487,0.9767184063230544,0.0715314471840745,0.9762131306356072,256,64,512,256,160
320,0.12091514702778962,0.9711751668257618,0.12309083219202896,0.9666983830599871,16,256,64,512,320
20,0.5705098974995497,0.7317073242098687,0.5974558497700205,0.6988582296330627,256,32,128,512,20
40,0.5562828718426487,0.7361419108384465,0.5756389131214821,0.7069457661640519,32,512,256,256,40
20,0.5905846334878199,0.7317073111259224,0.6173900602886951,0.6983824934877746,32,128,64,512,20
20,0.5861747178957362,0.7317073158837211,0.6136138005896368,0.6988582299166243,8,8,32,256,20
40,0.23750758065352684,0.9135254987591914,0.25779356938617554,0.9029495713259355,64,64,64,64,40
80,0.1829267112484528,0.9423503325942351,0.20778945586037115,0.9238820172966831,32,128,128,128,80
80,0.5101487997365897,0.7694013367206717,0.5179845232491715,0.7592768797865377,16,64,512,512,80
20,0.5577312082779117,0.7494456793146493,0.5739283323514813,0.7083729783429292,256,128,256,256,20
20,0.5899231321531495,0.7317073240777077,0.619642332437263,0.6983824930907884,32,64,512,512,20
20,0.5857481840840993,0.7328159643911205,0.6189907513608488,0.6955280684494722,8,64,8,128,20
20,0.5870121766352601,0.7339246117090703,0.6133303907119468,0.6979067554142677,16,8,64,256,20
80,0.2418743036274371,0.9290465617391328,0.2681510170565459,0.9048525207276349,256,256,64,256,80
40,0.5636237139448094,0.7317073112580834,0.591481931429608,0.7012369174485429,64,128,32,512,40
320,0.046846891453948096,0.9889135254988913,0.06155957742022629,0.9809705045651981,32,8,16,64,320
80,0.5404591925128336,0.736141913613829,0.567653704835164,0.703139866623393,64,8,32,512,80
20,0.471377150909335,0.8037694013303769,0.5037721114483025,0.7716460511527892,256,128,256,128,20
160,0.09408292094216643,0.9800443477482594,0.10522903502696361,0.9714557567060164,512,512,16,256,160
20,0.5878428091231048,0.7317073111259224,0.6143088015797703,0.6969552811954727,256,256,8,512,20
20,0.490041336767425,0.802660753880266,0.5333177060541031,0.7416745948859559,512,16,32,128,20
20,0.49369272715236556,0.7960088690474398,0.5134811097956293,0.7426260700688603,64,16,512,128,20
320,0.06039289289263558,0.9822616413268704,0.05908157758691218,0.9838249289229526,512,256,128,512,320
20,0.5882271770098786,0.7305986638079726,0.6119238618552174,0.6969552813088973,256,8,8,512,20
10,0.604629690393376,0.7317073239455466,0.6446222530218899,0.6979067560948155,128,64,512,512,10
320,0.09450993681958404,0.9822616283750851,0.1016298517102746,0.9781160802074436,128,64,8,512,320
320,0.059501085108241064,0.9878048780487805,0.04330620411730289,0.9904852527079414,32,16,64,128,320
10,0.5897288588092491,0.7317073169410097,0.6171390085873663,0.6979067559813908,32,32,8,128,10
80,0.13898267709296983,0.9623059866962306,0.1523100384834491,0.9529019974165026,32,8,16,64,80
160,0.054901328119562894,0.9844789356984479,0.0546856629746398,0.9814462409940479,64,256,256,64,160
80,0.5669816269842854,0.7339246188457683,0.5953714578181193,0.6983824925803775,8,256,32,512,80
80,0.2264254380620504,0.9379157413400198,0.2650594792118762,0.9210275922583808,512,512,32,256,80
320,0.04594806098521681,0.9844789356984479,0.02223677716645936,0.9933396767821344,256,512,512,128,320
320,0.09499096898506591,0.9767184063230544,0.05450623771698559,0.9847764034253093,32,64,256,256,320
80,0.09022080779339944,0.9822616407982262,0.10730130542300068,0.9671741201693846,256,8,8,64,80
80,0.08315708407277278,0.9844789356984479,0.1029343075773809,0.9728829691684552,256,128,32,64,80
20,0.6009932349367839,0.728381374458516,0.6202323184934375,0.6955280690165955,8,8,8,256,20
160,0.07562271954941908,0.9789356984478935,0.06553322148751237,0.9738344436708118,512,8,512,128,160
40,0.2653924177200461,0.8835920176061981,0.29842881675451627,0.8758325402108291,128,32,128,128,40
10,0.5974127602682938,0.7317073169410097,0.6217957429382259,0.6950523310565132,8,32,512,128,10
20,0.5720820704479175,0.7328159624087044,0.5986867588435208,0.6993339681602682,64,256,512,256,20
40,0.4405752219540581,0.8048780444191723,0.452943574973904,0.7925784959325781,32,16,512,256,40
10,0.5882264986270811,0.7317073168088486,0.6170538090502614,0.6969552813088973,512,256,16,256,10
80,0.0690380314203958,0.9778270509977827,0.0893927347251736,0.9705042822036598,128,32,64,64,80
320,0.06713028609785696,0.9900221729490022,0.06841364791076258,0.9900095147478591,32,8,16,128,320
20,0.5545948462317101,0.7350332592913422,0.5801978319401292,0.70028544181194,32,16,16,128,20
320,0.1264164284895899,0.9711751542704598,0.14363937753365225,0.9533777357735711,8,32,256,512,320
20,0.4961690706450765,0.7317073169410097,0.5221957138160883,0.6974310174541855,32,8,64,64,20
10,0.5802373843816855,0.7361419067414531,0.623331065636153,0.6960038064095545,32,64,32,128,10
80,0.21995522283397598,0.9301552091892437,0.22783067000127769,0.9162702190093377,256,16,128,256,80
40,0.33457961850314344,0.852549889135255,0.3364528323161273,0.8501427212746,16,32,128,64,40
80,0.06953732240242995,0.9800443458980045,0.08435274437991468,0.9705042822036598,128,8,128,64,80
160,0.14322496385637778,0.9700665066881877,0.15425256967941542,0.9538534722024208,256,8,128,512,160
40,0.58808384951361,0.7328159715278185,0.6162047379363955,0.6993339681602682,16,64,512,512,40
20,0.5653076409764934,0.7328159633338319,0.6059232237903874,0.6983824928072268,128,256,16,256,20
10,0.6010150980790808,0.7317073111259224,0.6264263947842577,0.6983824929773638,32,256,8,512,10
10,0.5860027025914245,0.7317073169410097,0.630616973401477,0.6950523314534994,16,128,256,64,10
40,0.5635242977586395,0.7350332662958792,0.5979597030312078,0.6998097050995287,16,512,16,512,40
160,0.09230593638184859,0.9756097559653999,0.09392154638564212,0.971455756989578,16,128,64,128,160
160,0.06543932916253739,0.9822616407982262,0.0785519786597319,0.97478591845673,512,128,8,128,160
80,0.47850271147529194,0.7328159713956575,0.49216887295302836,0.6983824934877746,128,8,32,512,80
20,0.5749580335458472,0.7317073158837211,0.6002401397071715,0.6983824928072268,128,8,32,256,20
160,0.08302739407958054,0.9811529932159542,0.07738434161094117,0.9809705045651981,16,256,128,128,160
160,0.15402378445850506,0.9645232695697945,0.1629371486256851,0.948620361446994,512,32,64,512,160
80,0.34735564196982033,0.8592017780650746,0.3753047995517415,0.8315889626656341,512,8,16,512,80
20,0.5759605171939486,0.7317073158837211,0.6051857842931738,0.6983824929206515,32,8,8,256,20
320,0.04468056500090199,0.9855875831485588,0.03152842237326103,0.9885823025689819,16,16,512,64,320
320,0.05298028252771054,0.9855875831485588,0.041989506489032796,0.9876308280666253,32,32,256,128,320
320,0.03878916289549973,0.9900221729490022,0.030190070663941235,0.9885823028525436,16,64,512,64,320
80,0.09425690466178759,0.9789356983157325,0.11015058365552115,0.966222645667028,512,8,128,128,80
80,0.27605116149274317,0.9013303731074619,0.28471013120987887,0.883444339462284,128,512,32,256,80
10,0.5893190785945123,0.7317073158837211,0.6225762412618389,0.6964795436323766,128,128,256,256,10
20,0.575943705115773,0.7339246118412314,0.6038735254847584,0.6964795436323766,16,512,64,128,20
160,0.052336134997396803,0.983370288248337,0.05185522380454216,0.9795432923863209,512,128,256,128,160
20,0.5413161238651318,0.7305986693587377,0.5736223679571124,0.6983824925236652,256,16,32,256,20
320,0.18262482525371923,0.9478935583467758,0.1900049888668006,0.9272121796145198,64,64,8,512,320
80,0.38423846513363313,0.8370288293271795,0.4004431685360129,0.8211227403040957,64,256,256,512,80
40,0.5646733179060689,0.7339246098588152,0.5884841778639042,0.700761179375036,16,16,128,256,40
40,0.47592018918028955,0.7849223940176868,0.4949577758133014,0.7607040916818534,128,32,16,256,40
320,0.1359947907785883,0.9789357012232761,0.13270295543913382,0.9690770700247825,8,8,8,256,320
10,0.6086785765550617,0.7305986766275968,0.6334682178996383,0.6979067555276923,16,16,64,512,10
20,0.5739331435734311,0.7328159643911205,0.6073012314559617,0.6993339670260218,16,512,32,128,20
320,0.05846517708177313,0.9778270528480377,0.036974419865377965,0.9866793529971456,256,128,256,256,320
80,0.40966192971576343,0.8248336994462955,0.41750088314234246,0.8149381543090523,16,256,64,256,80
40,0.39939132207248795,0.8137472282492136,0.41726590717099715,0.8016175071927732,16,256,512,128,40
40,0.5212798039294664,0.7649667405764967,0.5470129911611468,0.7174119885255903,8,512,256,128,40
80,0.5664478229842006,0.7328159715278185,0.5958065049178707,0.6983824925236652,8,512,8,512,80
20,0.4949657615695454,0.7804878048780488,0.5198337973638675,0.743101807575244,16,512,16,64,20
20,0.3487762574874641,0.852549889135255,0.3616696729986697,0.849666983881641,512,64,32,64,20
160,0.0623746613110777,0.9844789356984479,0.06571851843005697,0.982397717027637,128,32,64,128,160
40,0.5122815570122915,0.7472283879827766,0.5439231497236482,0.7140818274554245,256,32,64,512,40
160,0.16594053669409317,0.9578713968957872,0.1818505164473313,0.9395813504136482,16,8,16,128,160
80,0.07831958681654738,0.9778270509977827,0.09377412671678753,0.9652711708811098,512,256,8,64,80
20,0.5381948275206623,0.7305986693587377,0.5667553618621191,0.6974310177377471,512,64,8,256,20
10,0.6063631681803854,0.7305986693587377,0.6290272137984902,0.6945765932665678,8,64,256,256,10
160,0.09130737476232575,0.9811529933481153,0.11102829294741777,0.962416745559246,8,128,128,128,160
320,0.04789473228734771,0.991130820399113,0.06000246526894969,0.9838249286393911,8,32,128,64,320
10,0.592016664153985,0.7317073240777077,0.6172191612954144,0.6979067548471445,256,32,512,512,10
80,0.13208685096708475,0.9623059866962306,0.1502141771531468,0.9462416751627464,64,32,256,128,80
80,0.28563423451457476,0.9035476717081937,0.3098409234286489,0.872502378006417,8,8,128,128,80
20,0.29666799161492324,0.8736141905552004,0.33030157994929094,0.8634633686744407,128,64,256,64,20
10,0.5899033198864126,0.7305986693587377,0.6193195774825156,0.6969552813656097,16,16,64,256,10
40,0.3111969730145651,0.8669623059866962,0.3230105737183459,0.8601332059596177,64,128,256,128,40
20,0.48157943352363064,0.7427937914421183,0.5069373368536371,0.7345385346721174,512,128,16,128,20
20,0.5836631585647685,0.7317073240777077,0.6122486171100845,0.698382492126679,8,32,256,512,20
40,0.6123085503038969,0.7317073240777077,0.6328180381845679,0.6979067553008431,32,8,8,512,40
40,0.5016953683480984,0.7705099780913731,0.5306576500894,0.7297811608559511,64,32,64,256,40
20,0.5691315587238304,0.7328159643911205,0.6013128138745433,0.69838249337435,32,32,64,128,20
320,0.05917156120543337,0.9844789356984479,0.05260648284210238,0.9776403428144845,32,8,256,128,320
40,0.5254725061869145,0.7350332534762549,0.5574546225517847,0.6979067548471445,256,8,256,512,40
160,0.04955161034135755,0.983370288248337,0.05503536862534755,0.9814462416745956,32,128,32,64,160
10,0.5859058782160943,0.7350332592913422,0.6144277001425383,0.6974310174541855,8,8,512,64,10
40,0.5407531557484899,0.7350332592913422,0.5665018733743256,0.7036156048103246,8,16,32,128,40
320,0.175593400014742,0.9600886799015121,0.16484786412695496,0.9462416739150754,8,256,32,512,320
80,0.38006236898132545,0.8414634154271128,0.39421125259658024,0.8230256900460691,64,8,8,256,80
10,0.5416067712454997,0.7328159643911205,0.5798730150389739,0.6983824928072268,512,16,256,128,10
10,0.5950282682600677,0.7317073169410097,0.6317076126129484,0.6969552813088973,64,128,64,128,10
80,0.5653995023069783,0.7339246061583051,0.59657962202005,0.6993339669125972,16,16,256,512,80
40,0.4786992061825391,0.8015521039190948,0.49222760519223707,0.7607040912848672,256,8,16,256,40
10,0.5789989975762209,0.7317073169410097,0.6082635048908013,0.6969552802313633,8,16,256,64,10
20,0.539881243938353,0.7339246107839428,0.5690390549309474,0.7017126552384882,256,32,256,256,20
40,0.49337253337953146,0.7838137407524887,0.5271771719748355,0.750237868072644,256,64,512,512,40
160,0.15011102740886206,0.9711751661649565,0.164859001787927,0.9476688863775142,8,64,16,128,160
40,0.5831213395902164,0.7361419067414531,0.6137057664732384,0.6983824922401036,8,256,512,128,40
160,0.08980302211979276,0.9778270528480377,0.08468597765115189,0.9790675549933617,256,32,32,256,160
320,0.03271922899488599,0.9900221729490022,0.020129894984834654,0.9938154138915318,512,32,32,64,320
160,0.05128458602779324,0.9844789356984479,0.05442977472289078,0.9790675549933617,256,32,64,64,160
40,0.23979265422884483,0.9035476718403548,0.26664768771882513,0.8886774496505875,32,64,128,64,40
320,0.19289097047830103,0.9412416737782717,0.18178458991048452,0.9300666038021375,8,64,256,512,320
80,0.20724547518925232,0.9301552106430155,0.2423970463812408,0.9081826830454717,8,32,8,64,80
10,0.5756224505520713,0.7339246118412314,0.6078615790883435,0.6955280687330339,64,64,64,128,10
80,0.5479422038516025,0.7361419029087819,0.5751296270472112,0.7040913409556127,8,8,256,256,80
40,0.5345425722075672,0.7649667408408188,0.5641053278711611,0.7117031400936428,64,128,32,256,40
10,0.5589652600018783,0.7350332592913422,0.6009979470926279,0.6974310181347333,512,16,8,128,10
20,0.5844103175890684,0.7328159642589595,0.614620938741174,0.6983824928072268,8,128,16,256,20
40,0.14614187196690068,0.9656319290465631,0.16309115528833515,0.9419600386261145,256,16,128,64,40
160,0.11747509323704798,0.9700665196399731,0.11640341691920918,0.9647954334881508,256,8,512,512,160
10,0.5911032499336615,0.7305986693587377,0.6176818828714337,0.6969552800612263,128,8,32,256,10
80,0.09134999999648452,0.9811529933481153,0.12001652896517691,0.9700285448107007,512,32,8,64,80
10,0.5766248091097153,0.7305986694908988,0.6077681008006821,0.6969552806283495,512,128,8,64,10
160,0.05519756208898752,0.9800443458980045,0.05750858496261369,0.9790675549933617,128,16,128,64,160
